Ev,Ho,Nap,Ora,Perc,Ws,Wd
2022,12,3,1,25,1.7,63
2022,12,3,1,26,1.7,66
2022,12,3,1,27,1.6,46
2022,12,3,1,28,2.3,65
2022,12,3,1,29,2.1,54
2022,12,3,1,30,2.5,37
2022,12,3,1,31,2.3,38
2022,12,3,1,32,1.9,53
2022,12,3,1,33,1.9,42
2022,12,3,1,34,1.2,39
2022,12,3,1,35,1.6,40
2022,12,3,1,36,1.7,56
2022,12,3,1,37,2.1,36
2022,12,3,1,38,2,37
2022,12,3,1,39,1.8,47
2022,12,3,1,40,1.3,49
2022,12,3,1,41,1.3,44
2022,12,3,1,42,1.6,46
2022,12,3,1,43,1.5,37
2022,12,3,1,44,1.5,44
2022,12,3,1,45,1.1,69
2022,12,3,1,46,1.4,52
2022,12,3,1,47,2.2,53
2022,12,3,1,48,1.1,50
2022,12,3,1,49,1.3,68
2022,12,3,1,50,1,39
2022,12,3,1,51,1.6,44
2022,12,3,1,52,1,55
2022,12,3,1,53,1,48
2022,12,3,1,54,0.7,21
2022,12,3,1,55,1.3,33
2022,12,3,1,56,1,50
2022,12,3,1,57,0.4,51
2022,12,3,1,58,1.4,47
2022,12,3,1,59,1,56
2022,12,3,2,0,0.2,98
2022,12,3,2,1,0.5,95
2022,12,3,2,2,0.8,124
2022,12,3,2,3,1.2,96
2022,12,3,2,4,1.5,98
2022,12,3,2,5,1.2,100
2022,12,3,2,6,1.1,103
2022,12,3,2,7,1.4,89
2022,12,3,2,8,1.1,101
2022,12,3,2,9,0.9,114
2022,12,3,2,10,0.9,98
2022,12,3,2,11,0.7,74
2022,12,3,2,12,0.4,78
2022,12,3,2,13,1,81
2022,12,3,2,14,0.8,97
2022,12,3,2,15,1.3,81
2022,12,3,2,16,1.4,99
2022,12,3,2,17,2.1,85
2022,12,3,2,18,1.2,83
2022,12,3,2,19,1.4,82
2022,12,3,2,20,1.7,90
2022,12,3,2,21,1.1,84
2022,12,3,2,22,1,83
2022,12,3,2,23,0.8,75
2022,12,3,2,24,1.2,70
2022,12,3,2,25,2.2,98
2022,12,3,2,26,1.6,87
2022,12,3,2,27,2.7,103
2022,12,3,2,28,1.7,90
2022,12,3,2,29,2.2,108
2022,12,3,2,30,1.5,107
2022,12,3,2,31,1.2,87
2022,12,3,2,32,1.7,92
2022,12,3,2,33,2.3,101
2022,12,3,2,34,2.5,111
2022,12,3,2,35,1.6,86
2022,12,3,2,36,2.5,99
2022,12,3,2,37,1.9,87
2022,12,3,2,38,2.1,94
2022,12,3,2,39,3.4,72
2022,12,3,2,40,2.5,80
2022,12,3,2,41,2.4,54
2022,12,3,2,42,2.8,59
2022,12,3,2,43,3.5,62
2022,12,3,2,44,3.4,51
2022,12,3,2,45,1.2,71
2022,12,3,2,46,1.9,88
2022,12,3,2,47,2.6,102
2022,12,3,2,48,1.9,66
2022,12,3,2,49,1.6,82
2022,12,3,2,50,2.4,96
2022,12,3,2,51,0.7,94
2022,12,3,2,52,1.9,89
2022,12,3,2,53,1.6,95
2022,12,3,2,54,2.3,93
2022,12,3,2,55,1.3,92
2022,12,3,2,56,1.2,65
2022,12,3,2,57,1.2,71
2022,12,3,2,58,1.9,60
2022,12,3,2,59,1.3,54
2022,12,3,3,0,1.3,78
2022,12,3,3,1,2.1,90
2022,12,3,3,2,2.1,90
2022,12,3,3,3,1.9,93
2022,12,3,3,4,1.1,85
2022,12,3,3,5,1.5,62
2022,12,3,3,6,1.2,87
2022,12,3,3,7,1.1,66
2022,12,3,3,8,1.7,91
2022,12,3,3,9,1.3,80
2022,12,3,3,10,1.9,82
2022,12,3,3,11,1.7,96
2022,12,3,3,12,1.3,97
2022,12,3,3,13,1.6,101
2022,12,3,3,14,1.9,91
2022,12,3,3,15,1.3,79
2022,12,3,3,16,1.1,80
2022,12,3,3,17,1.3,125
2022,12,3,3,18,2.5,94
2022,12,3,3,19,2.1,96
2022,12,3,3,20,2.2,99
2022,12,3,3,21,1.9,97
2022,12,3,3,22,0.9,89
2022,12,3,3,23,1,84
2022,12,3,3,24,2.5,108
2022,12,3,3,25,1,79
2022,12,3,3,26,0.9,94
2022,12,3,3,27,1.9,93
2022,12,3,3,28,0.8,78
2022,12,3,3,29,1,103
2022,12,3,3,30,1.3,97
2022,12,3,3,31,1.6,91
2022,12,3,3,32,1.3,89
2022,12,3,3,33,1,108
2022,12,3,3,34,1.2,83
2022,12,3,3,35,1.3,56
2022,12,3,3,36,1.3,90
2022,12,3,3,37,0.6,38
2022,12,3,3,38,0.4,139
2022,12,3,3,39,0.9,126
2022,12,3,3,40,1.3,64
2022,12,3,3,41,0.4,127
2022,12,3,3,42,0.2,162
2022,12,3,3,43,0.5,120
2022,12,3,3,44,0.9,114
2022,12,3,3,45,0.1,133
2022,12,3,3,46,0,
2022,12,3,3,47,0.5,125
2022,12,3,3,48,0.4,172
2022,12,3,3,49,0.1,100
2022,12,3,3,50,0.3,100
2022,12,3,3,51,0.2,94
2022,12,3,3,52,0.4,136
2022,12,3,3,53,0.1,278
2022,12,3,3,54,0.4,75
2022,12,3,3,55,0.4,93
2022,12,3,3,56,1,116
2022,12,3,3,57,0.6,113
2022,12,3,3,58,1.2,95
2022,12,3,3,59,1.6,92
2022,12,3,4,0,1,82
2022,12,3,4,1,1,79
2022,12,3,4,2,2.3,83
2022,12,3,4,3,1.9,62
2022,12,3,4,4,1.2,59
2022,12,3,4,5,1.1,92
2022,12,3,4,6,0.9,102
2022,12,3,4,7,1.6,94
2022,12,3,4,8,2.1,105
2022,12,3,4,9,2,129
2022,12,3,4,10,2.4,100
2022,12,3,4,11,3.1,84
2022,12,3,4,12,1.9,102
2022,12,3,4,13,1.8,95
2022,12,3,4,14,1.4,104
2022,12,3,4,15,2,102
2022,12,3,4,16,1.1,60
2022,12,3,4,17,1.5,118
2022,12,3,4,18,1.7,112
2022,12,3,4,19,2.1,103
2022,12,3,4,20,1.2,73
2022,12,3,4,21,1.8,100
2022,12,3,4,22,2.1,114
2022,12,3,4,23,2.4,107
2022,12,3,4,24,2.5,99
2022,12,3,4,25,1.8,98
2022,12,3,4,26,1.8,95
2022,12,3,4,27,2.9,91
2022,12,3,4,28,2.8,88
2022,12,3,4,29,1.4,86
2022,12,3,4,30,1.5,82
2022,12,3,4,31,2.5,92
2022,12,3,4,32,2.5,107
2022,12,3,4,33,2.7,84
2022,12,3,4,34,2,97
2022,12,3,4,35,3.4,89
2022,12,3,4,36,2.2,
2022,12,3,4,37,2.2,
2022,12,3,4,38,1.3,77
2022,12,3,4,39,1.8,103
2022,12,3,4,40,2.2,120
2022,12,3,4,41,1.6,89
2022,12,3,4,42,1.8,88
2022,12,3,4,43,1.3,102
2022,12,3,4,44,2.3,99
2022,12,3,4,45,2,92
2022,12,3,4,46,2.2,97
2022,12,3,4,47,1.6,116
2022,12,3,4,48,1.7,106
2022,12,3,4,49,2.1,99
2022,12,3,4,50,1.7,89
2022,12,3,4,51,1.6,93
2022,12,3,4,52,1.3,89
2022,12,3,4,53,2.2,97
2022,12,3,4,54,3.1,103
2022,12,3,4,55,2.9,93
2022,12,3,4,56,3.1,95
2022,12,3,4,57,3,95
2022,12,3,4,58,2.7,89
2022,12,3,4,59,2.8,101
2022,12,3,5,0,3.6,98
2022,12,3,5,1,2,109
2022,12,3,5,2,1.4,101
2022,12,3,5,3,2.4,104
2022,12,3,5,4,3.3,103
2022,12,3,5,5,2.1,104
2022,12,3,5,6,0.8,103
2022,12,3,5,7,2.2,106
2022,12,3,5,8,2.6,110
2022,12,3,5,9,1.7,70
2022,12,3,5,10,0.9,71
2022,12,3,5,11,2.8,113
2022,12,3,5,12,3.1,
2022,12,3,5,13,2.2,83
2022,12,3,5,14,2.9,94
2022,12,3,5,15,2.4,100
2022,12,3,5,16,2,76
2022,12,3,5,17,2.8,96
2022,12,3,5,18,3.4,94
2022,12,3,5,19,3.7,87
2022,12,3,5,20,3.5,103
2022,12,3,5,21,2.3,77
2022,12,3,5,22,3,90
2022,12,3,5,23,3.2,77
2022,12,3,5,24,2.7,108
2022,12,3,5,25,2.9,81
2022,12,3,5,26,3,99
2022,12,3,5,27,2.3,91
2022,12,3,5,28,2.6,102
2022,12,3,5,29,2.4,101
2022,12,3,5,30,1.8,82
2022,12,3,5,31,2.1,106
2022,12,3,5,32,2.3,90
2022,12,3,5,33,1.9,84
2022,12,3,5,34,1.4,94
2022,12,3,5,35,3,82
2022,12,3,5,36,3.3,84
2022,12,3,5,37,2.3,90
2022,12,3,5,38,1.8,85
2022,12,3,5,39,2.4,94
2022,12,3,5,40,2.4,89
2022,12,3,5,41,2.1,108
2022,12,3,5,42,2.7,93
2022,12,3,5,43,1.9,85
2022,12,3,5,44,1.7,89
2022,12,3,5,45,2.6,98
2022,12,3,5,46,2.9,93
2022,12,3,5,47,3,83
2022,12,3,5,48,2.6,80
2022,12,3,5,49,3,95
2022,12,3,5,50,3.6,83
2022,12,3,5,51,2.7,96
2022,12,3,5,52,2.8,96
2022,12,3,5,53,1.6,
2022,12,3,5,54,1.5,
2022,12,3,5,55,2.5,95
2022,12,3,5,56,3,90
2022,12,3,5,57,2.2,87
2022,12,3,5,58,2.5,96
2022,12,3,5,59,2.8,106
2022,12,3,6,0,1.9,74
2022,12,3,6,1,1.9,79
2022,12,3,6,2,2.8,96
2022,12,3,6,3,2.6,83
2022,12,3,6,4,2.8,97
2022,12,3,6,5,2.2,69
2022,12,3,6,6,2.6,70
2022,12,3,6,7,2.6,112
2022,12,3,6,8,3.3,111
2022,12,3,6,9,3,107
2022,12,3,6,10,3.6,106
2022,12,3,6,11,2.7,108
2022,12,3,6,12,3.4,98
2022,12,3,6,13,2.9,85
2022,12,3,6,14,3,108
2022,12,3,6,15,2.3,109
2022,12,3,6,16,2.1,82
2022,12,3,6,17,2.4,86
2022,12,3,6,18,2.7,110
2022,12,3,6,19,2.5,94
2022,12,3,6,20,1.7,65
2022,12,3,6,21,1.4,87
2022,12,3,6,22,3.4,92
2022,12,3,6,23,2.6,87
2022,12,3,6,24,3,92
2022,12,3,6,25,3.4,87
2022,12,3,6,26,1.8,97
2022,12,3,6,27,1.7,96
2022,12,3,6,28,1,93
2022,12,3,6,29,1.4,78
2022,12,3,6,30,2.4,73
2022,12,3,6,31,1.5,100
2022,12,3,6,32,2.3,103
2022,12,3,6,33,1.8,97
2022,12,3,6,34,3,94
2022,12,3,6,35,2.4,102
2022,12,3,6,36,2.2,76
2022,12,3,6,37,2.9,57
2022,12,3,6,38,2.6,73
2022,12,3,6,39,3.3,50
2022,12,3,6,40,2.2,56
2022,12,3,6,41,2.2,103
2022,12,3,6,42,2.3,89
2022,12,3,6,43,2.8,69
2022,12,3,6,44,2.9,71
2022,12,3,6,45,3.9,82
2022,12,3,6,46,2.6,84
2022,12,3,6,47,3,99
2022,12,3,6,48,1.9,79
2022,12,3,6,49,3.3,85
2022,12,3,6,50,1.9,67
2022,12,3,6,51,3.3,93
2022,12,3,6,52,3.4,92
2022,12,3,6,53,2.3,74
2022,12,3,6,54,4,92
2022,12,3,6,55,3.7,92
2022,12,3,6,56,5,88
2022,12,3,6,57,3.6,84
2022,12,3,6,58,3.2,73
2022,12,3,6,59,3.8,82
2022,12,3,7,0,3.5,69
2022,12,3,7,1,3.8,66
2022,12,3,7,2,1.9,83
2022,12,3,7,3,3.1,90
2022,12,3,7,4,3.1,74
2022,12,3,7,5,2.6,96
2022,12,3,7,6,4,85
2022,12,3,7,7,2.5,82
2022,12,3,7,8,3.5,68
2022,12,3,7,9,2.6,69
2022,12,3,7,10,2.2,80
2022,12,3,7,11,3,89
2022,12,3,7,12,3.6,84
2022,12,3,7,13,3,99
2022,12,3,7,14,2.8,93
2022,12,3,7,15,1.8,77
2022,12,3,7,16,1.7,81
2022,12,3,7,17,2.5,82
2022,12,3,7,18,2,90
2022,12,3,7,19,2.2,79
2022,12,3,7,20,2.4,84
2022,12,3,7,21,1.8,72
2022,12,3,7,22,2.3,58
2022,12,3,7,23,2.8,53
2022,12,3,7,24,1.6,53
2022,12,3,7,25,4.3,80
2022,12,3,7,26,1.9,86
2022,12,3,7,27,2.8,60
2022,12,3,7,28,2.3,75
2022,12,3,7,29,3.7,83
2022,12,3,7,30,3.6,79
2022,12,3,7,31,3.1,101
2022,12,3,7,32,3.5,86
2022,12,3,7,33,3.1,82
2022,12,3,7,34,3.4,75
2022,12,3,7,35,4.3,66
2022,12,3,7,36,4.4,102
2022,12,3,7,37,3.9,91
2022,12,3,7,38,3.1,83
2022,12,3,7,39,4.4,75
2022,12,3,7,40,4,76
2022,12,3,7,41,4.6,74
2022,12,3,7,42,3.9,75
2022,12,3,7,43,3.6,72
2022,12,3,7,44,2.7,63
2022,12,3,7,45,2.7,69
2022,12,3,7,46,4.1,62
2022,12,3,7,47,3.9,75
2022,12,3,7,48,2.7,67
2022,12,3,7,49,2.7,90
2022,12,3,7,50,3.9,83
2022,12,3,7,51,3.5,95
2022,12,3,7,52,3.4,83
2022,12,3,7,53,4.2,100
2022,12,3,7,54,3.8,95
2022,12,3,7,55,3.6,80
2022,12,3,7,56,3.2,66
2022,12,3,7,57,3.5,67
2022,12,3,7,58,4.5,74
2022,12,3,7,59,3.4,74
2022,12,3,8,0,3.4,72
2022,12,3,8,1,4,89
2022,12,3,8,2,3.7,85
2022,12,3,8,3,3.2,98
2022,12,3,8,4,2.3,92
2022,12,3,8,5,2.5,80
2022,12,3,8,6,3.1,88
2022,12,3,8,7,3,76
2022,12,3,8,8,2.6,82
2022,12,3,8,9,2.8,82
2022,12,3,8,10,2.2,80
2022,12,3,8,11,2.6,86
2022,12,3,8,12,2.5,73
2022,12,3,8,13,2.9,68
2022,12,3,8,14,2.3,83
2022,12,3,8,15,2,65
2022,12,3,8,16,1.8,102
2022,12,3,8,17,2.2,86
2022,12,3,8,18,2.2,83
2022,12,3,8,19,2.8,87
2022,12,3,8,20,3.7,80
2022,12,3,8,21,2.3,81
2022,12,3,8,22,1.8,77
2022,12,3,8,23,3.3,69
2022,12,3,8,24,2.8,83
2022,12,3,8,25,2.5,80
2022,12,3,8,26,2.9,68
2022,12,3,8,27,3.9,66
2022,12,3,8,28,2.9,87
2022,12,3,8,29,2.1,100
2022,12,3,8,30,3.3,91
2022,12,3,8,31,3.3,92
2022,12,3,8,32,3.2,81
2022,12,3,8,33,3.8,93
2022,12,3,8,34,2.9,89
2022,12,3,8,35,3.2,87
2022,12,3,8,36,3.6,86
2022,12,3,8,37,3,82
2022,12,3,8,38,2.9,101
2022,12,3,8,39,2.7,95
2022,12,3,8,40,2.5,79
2022,12,3,8,41,2,66
2022,12,3,8,42,0.7,128
2022,12,3,8,43,2.2,79
2022,12,3,8,44,3.4,70
2022,12,3,8,45,3.8,97
2022,12,3,8,46,3.1,86
2022,12,3,8,47,2.1,97
2022,12,3,8,48,2.7,83
2022,12,3,8,49,1.6,74
2022,12,3,8,50,2.6,89
2022,12,3,8,51,4.4,95
2022,12,3,8,52,2.2,86
2022,12,3,8,53,1.6,105
2022,12,3,8,54,2.3,97
2022,12,3,8,55,3.6,93
2022,12,3,8,56,4.4,80
2022,12,3,8,57,3.2,96
2022,12,3,8,58,4.7,98
2022,12,3,8,59,4.3,94
2022,12,3,9,0,3.6,77
2022,12,3,9,1,4,77
2022,12,3,9,2,3,99
2022,12,3,9,3,3.7,89
2022,12,3,9,4,2.9,80
2022,12,3,9,5,3.2,73
2022,12,3,9,6,3.4,70
2022,12,3,9,7,3.1,65
2022,12,3,9,8,2.9,95
2022,12,3,9,9,3.5,94
2022,12,3,9,10,3,92
2022,12,3,9,11,2.4,77
2022,12,3,9,12,2.6,90
2022,12,3,9,13,2.2,91
2022,12,3,9,14,2,89
2022,12,3,9,15,2.6,79
2022,12,3,9,16,2.6,83
2022,12,3,9,17,2.7,68
2022,12,3,9,18,3.9,72
2022,12,3,9,19,4.5,88
2022,12,3,9,20,2.6,78
2022,12,3,9,21,2.3,71
2022,12,3,9,22,2.9,95
2022,12,3,9,23,2.9,73
2022,12,3,9,24,4.2,92
2022,12,3,9,25,2.9,85
2022,12,3,9,26,2.5,95
2022,12,3,9,27,2.8,82
2022,12,3,9,28,3.9,77
2022,12,3,9,29,4.5,86
2022,12,3,9,30,3.1,81
2022,12,3,9,31,3.4,80
2022,12,3,9,32,2.8,63
2022,12,3,9,33,3,70
2022,12,3,9,34,2.9,79
2022,12,3,9,35,3,89
2022,12,3,9,36,3.9,86
2022,12,3,9,37,2.8,77
2022,12,3,9,38,1.6,93
2022,12,3,9,39,1.3,75
2022,12,3,9,40,1.7,93
2022,12,3,9,41,3.9,99
2022,12,3,9,42,2.3,103
2022,12,3,9,43,2.1,99
2022,12,3,9,44,4.2,104
2022,12,3,9,45,2,111
2022,12,3,9,46,1.6,110
2022,12,3,9,47,3.4,110
2022,12,3,9,48,2.3,92
2022,12,3,9,49,2.3,89
2022,12,3,9,50,2.3,78
2022,12,3,9,51,2.7,83
2022,12,3,9,52,2.2,86
2022,12,3,9,53,1.7,96
2022,12,3,9,54,3.4,83
2022,12,3,9,55,3.8,97
2022,12,3,9,56,3,82
2022,12,3,9,57,3.5,88
2022,12,3,9,58,1.6,63
2022,12,3,9,59,2.3,65
2022,12,3,10,0,2.8,62
2022,12,3,10,1,2.3,69
2022,12,3,10,2,1.7,81
2022,12,3,10,3,3.9,87
2022,12,3,10,4,2.6,79
2022,12,3,10,5,4.3,83
2022,12,3,10,6,3.9,85
2022,12,3,10,7,3,83
2022,12,3,10,8,3.4,72
2022,12,3,10,9,3.3,63
2022,12,3,10,10,3.3,64
2022,12,3,10,11,3,85
2022,12,3,10,12,3.1,96
2022,12,3,10,13,3.1,94
2022,12,3,10,14,2.3,99
2022,12,3,10,15,1.7,66
2022,12,3,10,16,3.9,82
2022,12,3,10,17,3.2,95
2022,12,3,10,18,3.5,111
2022,12,3,10,19,1.4,98
2022,12,3,10,20,1.9,80
2022,12,3,10,21,1.7,37
2022,12,3,10,22,3.4,67
2022,12,3,10,23,3.4,78
2022,12,3,10,24,1.9,73
2022,12,3,10,25,2.5,54
2022,12,3,10,26,4,57
2022,12,3,10,27,3.7,70
2022,12,3,10,28,2.6,54
2022,12,3,10,29,2.4,66
2022,12,3,10,30,2.6,90
2022,12,3,10,31,3.1,79
2022,12,3,10,32,3.3,66
2022,12,3,10,33,2.5,65
2022,12,3,10,34,3.4,84
2022,12,3,10,35,3.7,83
2022,12,3,10,36,3.7,86
2022,12,3,10,37,3.2,58
2022,12,3,10,38,3,72
2022,12,3,10,39,2.5,81
2022,12,3,10,40,3.9,74
2022,12,3,10,41,3.5,103
2022,12,3,10,42,2.5,
2022,12,3,10,43,3,75
2022,12,3,10,44,2.4,93
2022,12,3,10,45,4.2,87
2022,12,3,10,46,4.1,88
2022,12,3,10,47,4.1,85
2022,12,3,10,48,3,77
2022,12,3,10,49,3.1,65
2022,12,3,10,50,2.7,55
2022,12,3,10,51,2.3,92
2022,12,3,10,52,1.8,72
2022,12,3,10,53,3.6,61
2022,12,3,10,54,2.9,81
2022,12,3,10,55,3.3,75
2022,12,3,10,56,2.9,78
2022,12,3,10,57,3.1,84
2022,12,3,10,58,1.9,97
2022,12,3,10,59,1.6,57
2022,12,3,11,0,2.4,67
2022,12,3,11,1,2.6,77
2022,12,3,11,2,2.6,59
2022,12,3,11,3,2.4,68
2022,12,3,11,4,3.4,73
2022,12,3,11,5,3.3,70
2022,12,3,11,6,3.1,87
2022,12,3,11,7,3.5,90
2022,12,3,11,8,3,62
2022,12,3,11,9,2.1,67
2022,12,3,11,10,2.6,81
2022,12,3,11,11,3.3,93
2022,12,3,11,12,2.8,87
2022,12,3,11,13,3.4,83
2022,12,3,11,14,3.3,81
2022,12,3,11,15,4.4,82
2022,12,3,11,16,3.4,67
2022,12,3,11,17,2.2,74
2022,12,3,11,18,2.7,62
2022,12,3,11,19,2.8,79
2022,12,3,11,20,4,66
2022,12,3,11,21,3.1,65
2022,12,3,11,22,2.9,84
2022,12,3,11,23,2.6,70
2022,12,3,11,24,2,87
2022,12,3,11,25,3.1,87
2022,12,3,11,26,2.6,87
2022,12,3,11,27,3,85
2022,12,3,11,28,3.3,87
2022,12,3,11,29,3.1,82
2022,12,3,11,30,2.8,88
2022,12,3,11,31,3.1,83
2022,12,3,11,32,3.2,92
2022,12,3,11,33,3.7,91
2022,12,3,11,34,3.5,102
2022,12,3,11,35,2.8,78
2022,12,3,11,36,3.4,100
2022,12,3,11,37,2.5,98
2022,12,3,11,38,2.4,98
2022,12,3,11,39,2.4,117
2022,12,3,11,40,3.7,97
2022,12,3,11,41,3.2,102
2022,12,3,11,42,3,87
2022,12,3,11,43,3.3,103
2022,12,3,11,44,3.4,95
2022,12,3,11,45,2.6,91
2022,12,3,11,46,2.1,94
2022,12,3,11,47,3.1,101
2022,12,3,11,48,2.7,87
2022,12,3,11,49,3.1,101
2022,12,3,11,50,4.3,95
2022,12,3,11,51,2.9,87
2022,12,3,11,52,2.5,80
2022,12,3,11,53,3.7,89
2022,12,3,11,54,3.6,89
2022,12,3,11,55,2.7,
2022,12,3,11,56,2.3,92
2022,12,3,11,57,2.8,84
2022,12,3,11,58,3.1,94
2022,12,3,11,59,2.5,71
2022,12,3,12,0,2.7,89
2022,12,3,12,1,2.8,71
2022,12,3,12,2,3.1,79
2022,12,3,12,3,3.2,72
2022,12,3,12,4,2.5,69
2022,12,3,12,5,3.1,50
2022,12,3,12,6,2.7,57
2022,12,3,12,7,3.2,48
2022,12,3,12,8,3,80
2022,12,3,12,9,2,83
2022,12,3,12,10,2.9,77
2022,12,3,12,11,2.8,82
2022,12,3,12,12,3.5,80
2022,12,3,12,13,2.5,76
2022,12,3,12,14,1.3,64
2022,12,3,12,15,1.8,67
2022,12,3,12,16,1.4,65
2022,12,3,12,17,1.9,89
2022,12,3,12,18,2.7,90
2022,12,3,12,19,2.5,79
2022,12,3,12,20,2.2,64
2022,12,3,12,21,2.5,83
2022,12,3,12,22,3.3,52
2022,12,3,12,23,2.8,65
2022,12,3,12,24,1.4,76
2022,12,3,12,25,3.6,70
2022,12,3,12,26,2.6,58
2022,12,3,12,27,1.1,73
2022,12,3,12,28,1.5,87
2022,12,3,12,29,2.9,60
2022,12,3,12,30,3.7,84
2022,12,3,12,31,3.3,76
2022,12,3,12,32,2.4,65
2022,12,3,12,33,2.5,52
2022,12,3,12,34,1.8,43
2022,12,3,12,35,2.3,
2022,12,3,12,36,2,86
2022,12,3,12,37,2.4,86
2022,12,3,12,38,1.8,45
2022,12,3,12,39,3.4,46
2022,12,3,12,40,3,57
2022,12,3,12,41,2.5,61
2022,12,3,12,42,2.3,65
2022,12,3,12,43,2.1,71
2022,12,3,12,44,3.1,73
2022,12,3,12,45,2.4,68
2022,12,3,12,46,3.6,87
2022,12,3,12,47,4,90
2022,12,3,12,48,2.7,73
2022,12,3,12,49,2.4,80
2022,12,3,12,50,2,93
2022,12,3,12,51,2.8,82
2022,12,3,12,52,2.1,75
2022,12,3,12,53,1.7,89
2022,12,3,12,54,2.2,68
2022,12,3,12,55,2.9,67
2022,12,3,12,56,3.4,81
2022,12,3,12,57,3.2,81
2022,12,3,12,58,2.9,79
2022,12,3,12,59,2.1,82
2022,12,3,13,0,2.8,73
2022,12,3,13,1,2.6,89
2022,12,3,13,2,2.8,77
2022,12,3,13,3,3.4,76
2022,12,3,13,4,2,64
2022,12,3,13,5,3,79
2022,12,3,13,6,2.7,84
2022,12,3,13,7,2.4,71
2022,12,3,13,8,2.7,62
2022,12,3,13,9,3.5,67
2022,12,3,13,10,2.1,90
2022,12,3,13,11,1.8,78
2022,12,3,13,12,2.4,75
2022,12,3,13,13,2.8,71
2022,12,3,13,14,2.7,73
2022,12,3,13,15,3.1,84
2022,12,3,13,16,3.9,83
2022,12,3,13,17,3.5,84
2022,12,3,13,18,4,95
2022,12,3,13,19,3.7,93
2022,12,3,13,20,1.9,92
2022,12,3,13,21,1.7,78
2022,12,3,13,22,2,94
2022,12,3,13,23,1.9,73
2022,12,3,13,24,1.1,81
2022,12,3,13,25,3,63
2022,12,3,13,26,2.7,53
2022,12,3,13,27,2.7,80
2022,12,3,13,28,3,76
2022,12,3,13,29,3.5,
2022,12,3,13,30,3,71
2022,12,3,13,31,2.1,63
2022,12,3,13,32,2.8,78
2022,12,3,13,33,2.2,83
2022,12,3,13,34,1.3,89
2022,12,3,13,35,1.8,111
2022,12,3,13,36,1,95
2022,12,3,13,37,1.8,62
2022,12,3,13,38,2.4,57
2022,12,3,13,39,2.2,73
2022,12,3,13,40,2.2,63
2022,12,3,13,41,1.8,75
2022,12,3,13,42,1.7,72
2022,12,3,13,43,2.2,87
2022,12,3,13,44,2.4,68
2022,12,3,13,46,2.2,73
2022,12,3,13,47,1.8,
2022,12,3,13,48,2.3,61
2022,12,3,13,49,2.2,58
2022,12,3,13,50,2.5,87
2022,12,3,13,51,2.1,83
2022,12,3,13,52,2.4,72
2022,12,3,13,53,2.5,84
2022,12,3,13,54,2.1,82
2022,12,3,13,55,1.5,67
2022,12,3,13,56,2.5,96
2022,12,3,13,57,1.1,72
2022,12,3,13,58,2,88
2022,12,3,13,59,1.1,93
2022,12,3,14,0,3.2,86
2022,12,3,14,1,2.6,87
2022,12,3,14,2,1,60
2022,12,3,14,3,1.7,77
2022,12,3,14,4,2.3,68
2022,12,3,14,5,1.6,68
2022,12,3,14,6,1.7,64
2022,12,3,14,7,2.4,81
2022,12,3,14,8,1.8,80
2022,12,3,14,9,2,64
2022,12,3,14,10,2.2,68
2022,12,3,14,11,2,81
2022,12,3,14,12,3.4,67
2022,12,3,14,13,2.7,67
2022,12,3,14,14,3.2,73
2022,12,3,14,15,2.6,74
2022,12,3,14,16,2.6,74
2022,12,3,14,17,3.4,70
2022,12,3,14,18,3.1,67
2022,12,3,14,19,2.9,82
2022,12,3,14,20,2.6,72
2022,12,3,14,21,2.8,72
2022,12,3,14,22,2.8,57
2022,12,3,14,23,1.8,88
2022,12,3,14,24,1.1,99
2022,12,3,14,25,2,103
2022,12,3,14,26,2.2,98
2022,12,3,14,27,2.5,94
2022,12,3,14,28,2,77
2022,12,3,14,29,2.3,78
2022,12,3,14,30,2.4,65
2022,12,3,14,31,2,72
2022,12,3,14,32,2,75
2022,12,3,14,33,2.3,71
2022,12,3,14,34,2.5,85
2022,12,3,14,35,3.5,52
2022,12,3,14,36,2.7,60
2022,12,3,14,37,2.5,74
2022,12,3,14,38,3.1,67
2022,12,3,14,39,1.4,74
2022,12,3,14,40,2.5,54
2022,12,3,14,41,2.2,59
2022,12,3,14,42,2.4,71
2022,12,3,14,43,2,82
2022,12,3,14,44,2.6,95
2022,12,3,14,45,2.6,75
2022,12,3,14,46,2.2,79
2022,12,3,14,47,2.6,69
2022,12,3,14,48,1.7,87
2022,12,3,14,49,2.9,89
2022,12,3,14,50,1.3,68
2022,12,3,14,51,2.1,66
2022,12,3,14,52,2.4,52
2022,12,3,14,53,1.9,70
2022,12,3,14,54,2.1,59
2022,12,3,14,55,3,68
2022,12,3,14,56,2.3,73
2022,12,3,14,57,2.4,76
2022,12,3,14,58,2,73
2022,12,3,14,59,1.6,
2022,12,3,15,0,1.5,67
2022,12,3,15,1,2.8,70
2022,12,3,15,2,2.4,62
2022,12,3,15,3,1.8,80
2022,12,3,15,4,1.5,74
2022,12,3,15,5,1.8,86
2022,12,3,15,6,1.7,78
2022,12,3,15,7,2.4,78
2022,12,3,15,8,2,77
2022,12,3,15,9,2.9,79
2022,12,3,15,10,2.3,72
2022,12,3,15,11,3.2,83
2022,12,3,15,12,1.8,87
2022,12,3,15,13,1.6,73
2022,12,3,15,14,2.6,93
2022,12,3,15,15,2.7,97
2022,12,3,15,16,2.5,108
2022,12,3,15,17,2.9,
2022,12,3,15,18,2.2,92
